#full_name,epoch_mjd,q,e,i,w,om,tp_cal,orbit_id,neo,M1,M2,diameter,extent,albedo,rot_per,per_y,moid,sigma_per,K1,K2
"  198P/ODAS",52695,1.979103746835186,.447693987249963,1.349847655061643,69.06401611221352,358.7441848672781,20050503.0359225,"JPL 33",,15.8,,,,,,6.78330565700272,.993369,.0010216,4.5,
"  199P/Shoemaker 4",54413,2.935943057082458,.5069585464474292,24.76774202006649,191.9452850862831,92.94599628072754,20090410.0428922,"JPL 44",,7.7,,,,,,14.5313007673682,1.92252,.00033373,15.25,
"  200P/Larsen",54476,3.272188272475892,.3332333296445664,12.12106054046366,133.6947006010602,234.8190231782743,20080825.0130151,"JPL 45",,7.0,14.1,,,,,10.8718838513189,2.2867,.0001428,17.25,5.
"  201P/LONEOS",56055,1.339983667105315,.6128609829851979,7.036519436200648,24.95396025367818,35.28566777420284,20150114.3345179,"JPL 41",,13.0,16.7,,,,,6.43957261765447,.35796,3.3474E-5,15.25,5.
"  202P/Scotti",54096,2.526604653858187,.3303114108823372,2.185411483214558,255.6394659902615,194.5869444390441,20090207.4454827,"JPL 78",,15.9,,,,,,7.32832618083359,1.54396,.00017644,5.25,
"  203P/Korlevic",55932,3.182920957874402,.3160243694948942,2.973838948939416,154.7123986333365,290.5240100285717,20100208.9853670,"JPL 130",,13.0,,,,,,10.0388979708786,2.19918,9.8638E-5,6.,
"  204P/LINEAR-NEAT",54757,1.94022552378914,.4705292856803756,6.581223054156699,355.0405750227104,109.1066323962714,20081209.2749365,"JPL 49",,15.9,,,,,,7.01493428287631,.957336,.002371,4.5,
"  205P/Giacobini",55185,1.527121244608701,.5686950646497007,15.30550506835132,154.2642271258146,179.6179218162154,20080910.0691277,"JPL 10",,14.6,,,,,,6.66257082930665,.531934,.0003015,7.5,
"  205P/Giacobini-A",54766,1.526450001972009,.568714327637854,15.30462698794076,154.219453037641,179.6299185991975,20080910.0428953,"JPL 7",,12.0,15.7,,,,,6.65862461283462,.532148,.065321,17.,5.
"  205P/Giacobini-B",54735,1.530213038690974,.5753279137768729,15.40528193605396,154.0793970125158,179.5073325093614,20080909.7638931,"JPL 3",,18.5,,,,,,6.83999014591284,.536385,107.35,10.,
"  205P/Giacobini-C",54679,1.5266815023710049725735,0.5687302569766289339625,15.308543661944190361623,154.2717704299316,179.6270623155098,20080910.2539860,"JPL 1",,,,,,,,6.66050843501621,.532358,.030485,,
"  206P/Barnard-Boattini",53922,1.136482170391982,.6485340716298722,33.20383224666092,181.3610529059079,204.3764784165238,20081024.0466316,"JPL 13",Y,20.3,,,,,,5.81469978652238,.140964,.0038087,10.,
"  207P/NEAT",53977,.9437427131078613,.7570315839242892,10.15004607850937,271.2037940066632,200.6727364464514,20081106.3838741,"JPL 68",Y,16.5,,,,,,7.65532945104502,.14723,7.8744E-5,9.75,
"  208P/McMillan",55422,2.527703619879194,.374392024946453,4.41401381118131,310.6453893603847,36.39911634669623,20080513.6183586,"JPL 26",,16.1,,,,,,8.1216452045322,1.52342,.00011077,4.5,
"  209P/LINEAR",55947,.9028410006727384,.6920214030579277,20.61912261051878,152.1306592817882,63.60831886306269,20140423.2245183,"JPL 139",Y,18.1,,,,,,5.0193133407124,.0576412,1.6218E-5,4.5,
"  210P/Christensen",55230,.5344452596554076,.831697418977411,10.21718056200596,345.7660007850266,93.87237015158735,20081219.9810262,"JPL 53",Y,14.9,17.8,,,,,5.65883305925778,.170412,6.7968E-5,10.,5.
"  211P/Hill",55973,2.357074809903078,.338349337441299,18.87857565547379,4.262574849958032,117.2672535239955,20090507.8011435,"JPL 40",,14.1,,,,,,6.72396005156764,1.37352,.00025538,7.,
"  212P/NEAT",54872,1.654455839157313,.5788843630113104,22.39744798631526,15.04690736549059,98.92840178716503,20081203.2657132,"JPL 17",,18.0,,1.7,,0.096,,7.78733610251188,.678929,.00016413,4.5,
"  213P/Van Ness",57990,1.983345892772604,.4074592224934488,10.37781727280848,5.554770790246914,311.3167299428853,20170924.3690177,"JPL K171/4",,11.4,14.7,,,,,6.12390619311363,.969552,.051967,13.75,5.
"  213P/Van Ness-B",55791,2.122728532462212,.3797273022751771,10.24005100770656,3.341503759615148,312.6706695170379,20110616.4297495,"JPL 11",,7.3,18.2,,,,,6.33105214171125,1.10881,.22125,37.,5.
"  214P/LINEAR",52790,1.839837235517338,.4895516925973101,15.22603925329975,190.1589670513864,348.3074277177954,20020301.0463661,"JPL 18",,12.1,17.4,,,,,6.8430491018652,.845978,.0002305,22.75,5.
"  215P/NEAT",56842,3.367311304381997,.213343802379092,10.5569169514709,247.1637007180518,69.20145956834264,20101012.2151184,"JPL 72",,9.4,13.5,,,,,8.85636795535116,2.37365,.0002795,11.25,5.
"  216P/LINEAR",53093,2.153943609389469,.445349107334237,9.043239055054107,151.646932679744,359.9111017041794,20010212.9615068,"JPL 34",,4.9,16.8,,,,,7.65297195186346,1.16924,.00032612,38.,5.
"  217P/LINEAR",55420,1.224243311157191,.6896146266101426,12.88031480733989,246.7648924024237,125.620841535249,20090908.9860508,"JPL 132",Y,14.0,,,,,,7.83353775670424,.307712,4.8562E-5,6.5,
"  218P/LINEAR",55413,1.700962101651553,.4910536511031661,18.17171418419027,10.77751806250413,226.6187112291633,20090622.5752725,"JPL 44",,15.5,18.3,,,,,6.11001327259394,.693094,3.881E-5,13.5,5.
"  219P/LINEAR",55447,2.363985710625861,.3529673440430335,11.52575153750193,107.7099309944655,231.0267545153982,20100305.4750051,"JPL 79",,11.9,14.9,,,,,6.98370960854603,1.38656,.00097029,11.,5.
"  220P/McNaught",55808,1.549665441869026,.5022047918712533,8.131745402985386,180.7544334149151,150.1221670230096,20091215.2574435,"JPL 53",,15.7,17.8,,,,,5.49274018919369,.538333,9.0173E-5,10.5,5.
"  221P/LINEAR",55628,1.780672980869152,.4874465569833638,11.42914713730555,39.55042917974559,229.9861825770439,20090124.4846506,"JPL 68",,13.7,16.4,,,,,6.47553601189362,.781204,.00010789,14.25,5.
"  222P/LINEAR",54620,.7805866264824591,.7268241441104772,5.146523755949469,345.4267483330132,7.132797132343198,20090901.1700003,"JPL 37",Y,19.3,,,,,,4.8303254527668,.0628239,3.3419E-5,11.,
"  223P/Skiff",55758,2.42033875049744,.4164498479565223,27.05464660845126,37.85605252446513,346.8234839396711,20100814.5094840,"JPL 70",,15.4,,,,,,8.44705172453122,1.46934,.00014216,4.5,
"  224P/LINEAR-NEAT",53303,1.881914697784143,.4369574066912527,14.73061938425923,9.292237809958742,43.51389700555364,20030917.1128458,"JPL 13",,13.1,18.1,,,,,6.1107740928603,.893762,.0060678,20.75,5.
"  225P/LINEAR",57800,1.32451381966037,.6375279752197517,21.33499395312778,3.920316763471809,14.18217273040393,20160816.9453514,"JPL 45",,19.0,,,,,,6.98523791347873,.32713,.00050974,7.,
"  226P/Pigott-LINEAR-Kowalski",57800,1.776352983933021,.5288240922535099,44.00425137528314,341.121463702107,54.00682436197214,20160905.1330769,"JPL K163/7",,11.9,15.6,,,,,7.32027663003077,.808269,.00096747,15.,5.
"  227P/Catalina-LINEAR",54885,1.795464562601004,.4996238828398967,6.524194071899128,90.1306833860792,49.88919011587622,20100903.8280176,"JPL 26",,17.2,,,,,,6.79717732339811,.822846,9.3196E-5,4.75,
"  228P/LINEAR",55623,3.430445170742139,.1769071174898956,7.915353356816836,114.8108507020502,31.0664630373914,20110823.9522371,"JPL 72",,9.5,14.4,,,,,8.50864993914182,2.45311,7.9059E-5,14.25,5.
"  229P/Gibbs",56411,2.447925802674128,.3771360756770613,26.08160313132159,224.2648072492605,157.9639216948796,20090804.1339171,"JPL 32",,14.1,,,,,,7.79140555873717,1.50843,.00011671,8.,
"  230P/LINEAR",56618,1.48461582116504,.5634228709340432,14.65364377698496,308.9034829734102,112.3992446218207,20151117.8566737,"JPL 59",,15.5,,,,,,6.27101526505938,.545965,3.6546E-5,5.,
"  231P/LINEAR-NEAT",56063,3.032391242858692,.2468162496557143,12.3256201987251,42.43114299128844,133.0822921521418,20110516.4567302,"JPL 53",,7.2,14.8,,,,,8.07857275179331,2.05286,.00018776,20.,5.
"  232P/Hill",55471,2.982860625724505,.3349223607888394,14.63507613337558,53.41737225804615,56.12913606121955,20091001.4522984,"JPL 29",,7.2,14.6,,,,,9.49837090731368,2.02779,.00016099,19.75,5.
"  233P/La Sagra",56519,1.787714983942582,.410657888066769,11.27893751889578,27.16154946018679,74.9813813539777,20150625.3311057,"JPL 14",,18.7,,,,,,5.2832895162712,.812527,.00011153,4.5,
"  234P/LINEAR",54789,2.860485834426487,.2511894100025017,11.51338519599592,358.4404768810719,179.7365748152708,20091223.9788039,"JPL 25",,7.4,15.3,,,,,7.46637739143589,1.86474,7.0399E-5,22.5,5.
"  235P/LINEAR",55708,2.747602088735582,.3134046660800669,8.892611801161452,333.7350597385954,204.4866661242519,20100321.7179861,"JPL 20",,7.3,15.4,,,,,8.00548572738138,1.75504,5.5449E-5,22.75,5.
"  236P/LINEAR",55923,1.831787475158708,.5086500132289806,16.3340718067403,119.3353487381324,245.6614983680442,20100908.7236104,"JPL 48",,15.0,17.3,,,,,7.19837399741754,.891078,8.2048E-5,10.75,5.
"  237P/LINEAR",56530,1.972636177760947,.4388317299018235,15.18909549738499,20.81976266682712,249.3891946430228,20161004.8463250,"JPL 39",,4.7,12.4,,,,,6.59081365006664,.964748,.0003222,28.5,5.
"  238P/Read",54616,2.361379880723327,.2531969888951213,1.266167215096398,325.6244378511225,51.62720266047121,20110312.3541782,"JPL 18",,10.1,17.6,,,,,5.62273867802809,1.36176,.00039903,24.,5.
"  239P/LINEAR",57665,1.647599354357973,.6314365435372322,11.30561994608353,220.383717671868,255.9445177244924,20190109.9706350,"JPL 18",,15.3,18.0,,,,,9.45185855012302,.68135,4.0894E-5,13.25,5.
"  240P/NEAT",56728,2.128389086455885,.4497940361253981,23.52461400788739,352.1522281845853,74.95183490685812,20101004.7625589,"JPL 72",,12.4,,,,,,7.60846061756002,1.14463,.00011715,5.5,
"  241P/LINEAR",55663,1.921615013925812,.6110902946289557,20.88309455933745,110.1768747637193,305.9731850518394,20100718.3438841,"JPL 52",,13.9,,,,,,10.9833444894036,1.03938,.00028485,8.75,
"  242P/Spahr",55415,3.87841482755706,.3141851676828155,32.25062994397825,250.2723984237391,181.0980269406711,20120409.5620174,"JPL 90",,6.8,12.6,,,,,13.4486682246136,3.05006,.00067216,14.25,5.
"  243P/NEAT",55533,2.45606210867686,.3597096007528222,7.634736082478446,283.9477671077271,87.72781133998569,20110303.5073508,"JPL 47",,10.4,14.8,,,,,7.51279839789139,1.46967,2.5833E-5,15.5,5.
"  244P/Scotti",55245,3.932656964086862,.204129240531879,2.267068738777555,90.63693794383315,354.3322308035548,20120107.4008331,"JPL 133",,6.9,12.5,,,,,10.984327610824,2.94896,.00024997,14.5,5.
"  245P/WISE",55043,2.139438324028626,.4661521982198971,21.08784734057847,316.399228346431,318.5272544379893,20100204.5355041,"JPL 16",,17.4,,,,,,8.02290538902929,1.17106,.00018244,4.5,
"  246P/NEAT",55944,2.87914933986324,.2850175420831506,15.970750838706,176.2639049252211,78.78549147572043,20130129.0422157,"JPL 212",,4.9,11.3,,,,,8.08093122482332,1.86369,4.5478E-5,17.,5.
"  247P/LINEAR",55813,1.484389375479767,.6256191874054086,13.68232578858054,47.33931056764322,54.12249986068358,20110104.1645161,"JPL 23",,17.9,,,,,,7.89513543159305,.539148,2.4195E-5,4.5,
"  248P/Gibbs",55427,2.146740394540508,.6411611960229625,6.367789666538791,209.9127677861201,207.78826359,20110208.7099399,"JPL 19",,16.0,,,,,,14.6328322554913,1.16174,.00080262,4.5,
"  249P/LINEAR",56825,.5031540394143637,.8184155482965213,8.403179054529868,64.67078623074227,239.9768323643608,20151126.8684157,"JPL 46",Y,18.3,,,,,,4.61255607794775,.0489884,1.2777E-5,4.5,
"  250P/Larson",56434,2.212560402856241,.4073539763269685,13.29555794127378,44.92480289655753,73.74355418059341,20101114.8588562,"JPL 30",,15.6,,,,,,7.21369612119352,1.25139,7.9548E-5,7.5,
"  251P/LINEAR",53813,1.71153475590762,.5097837984601545,23.50977787668653,30.87910690654265,219.5544176119033,20040618.8248594,"JPL 33",,9.5,17.1,,,,,6.52386995891424,.732911,.00060436,34.5,5.
"  252P/LINEAR",57521,.9960563168684656,.6731023027853387,10.42235707347085,343.3108974421889,190.9498787310189,20160315.2651661,"JPL K212/1",Y,17.1,,,,,,5.31883173662062,.0121902,.018338,11.25,
"  253P/PANSTARRS",55819,2.039439758958228,.412586722616473,4.939277700698558,231.0057832474412,146.9382014995482,20111124.1386687,"JPL 19",,13.5,15.9,,,,,6.46932376764209,1.04498,.0054109,12.75,5.
"  254P/McNaught",57380,3.150326005517889,.3194067270012558,32.56706546955663,219.145935699678,129.8045658302272,20201007.2501040,"JPL 31",,13.9,,,,,,9.95886789219884,2.20221,.00014531,4.5,
"  255P/Levy",54436,.9916311527629077,.6720911964451729,18.33189992554847,179.5784419211818,279.7822841376509,20061007.4028940,"JPL 39",Y,11.5,15.2,,,,,5.25900798645754,.00816779,.00026565,38.,5.
"  256P/LINEAR",55448,2.689709752454994,.4179395803450539,27.64210650287637,124.2035360155941,81.44882387793142,20130318.0254924,"JPL 45",,13.0,15.6,,,,,9.93377288689803,1.78074,.0001669,9.5,5.
"  257P/Catalina",56992,2.13042124394368,.4324064830669533,20.24075972178548,117.8774179962443,207.8525622303925,20130604.4245832,"JPL 107",,15.2,,,,,,7.27194003485677,1.20093,6.8762E-5,4.5,
"  258P/PANSTARRS",57468,3.477906417448885,.2104034029792996,6.745513831077704,25.99981429982633,126.2967610111714,20200617.8418924,"JPL 11",,16.3,,,,,,9.24436614161711,2.49077,.00026629,4.5,
"  259P/Garradd",55618,1.79593884275509,.34152970302507,15.89853730255651,256.5909059738796,51.9696957134415,20130125.2461156,"JPL 14",,13.7,18.9,,,,,4.50444443394446,.857638,6.1879E-5,22.,5.
"  260P/McNaught",56923,1.491759123863637,.5942159430289182,15.76701873526327,15.58484593408193,351.86427924,20120912.5014584,"JPL 93",,12.8,15.4,,,,,7.04877725111921,.494645,4.1273E-5,12.75,5.
"  261P/Larson",56698,2.184150991472072,.3918769065465186,6.336546274678119,58.97020034635978,298.4257315746451,20120930.1013057,"JPL 49",,7.4,15.7,,,,,6.80683064307413,1.18825,.00027583,27.25,5.
"  262P/McNaught-Russell",55919,1.280259612205003,.8154009345750882,29.07941848690008,171.1697623683127,218.0143063768048,20121204.4595881,"JPL 40",Y,14.7,,,,,,18.2646360681841,.290793,9.437E-5,6.5,
"  263P/Gibbs",54299,1.251369662383179,.587032627246231,14.47188951216377,26.32781335763413,113.347127391264,20061228.7792938,"JPL 17",Y,18.4,20.5,,,,,5.27488534213207,.283093,.00079818,4.5,5.
"  264P/Larsen",53699,2.438280096712716,.3737354519164309,25.14826773180474,346.6190617948315,220.9675476087703,20040313.2638391,"JPL 18",,16.7,,,,,,7.68239885675163,1.43785,.00064813,4.5,
"  265P/LINEAR",52926,1.505449526778566,.6460251240129962,14.69118890363069,32.72049921777515,344.7112315671089,20030905.8087765,"JPL 30",,14.9,17.5,,,,,8.77099460943836,.526735,.00025433,14.75,5.
"  266P/Christensen",57931,2.332337526198423,.3396456148119091,3.427132554623115,98.00968589465538,5.00362962736593,20200419.8426933,"JPL K202/11",,11.0,15.9,,,,,6.63788467597031,1.35056,.00069925,16.25,5.
"  267P/LONEOS",54368,1.337651139679126,.5933898423207782,5.368342312172119,96.85509102840562,245.2488967268012,20060902.9338716,"JPL 24",,20.5,,,,,,5.9669879739812,.346422,3.7442E-5,4.5,
"  268P/Bernardi",54236,2.350126286084155,.4802046785418135,15.66321983685393,358.2047594783238,129.2208272515375,20050814.0342719,"JPL 21",,16.5,,,,,,9.61383032741864,1.36424,.00036182,5.5,
"  269P/Jedicke",55129,4.077395318342142,.434653348337442,6.611667882593851,223.9172806202621,248.9941624869903,20141126.0638428,"JPL 80",,6.7,11.7,,,,,19.3691336395993,3.09815,.00017636,12.25,5.
"  270P/Gehrels",54667,3.594520958961934,.4676042670610696,2.859569504455628,211.4760717453448,225.681439581322,20130718.5204132,"JPL 64",,13.7,,,,,,17.5435663454436,2.61132,.00058065,4.5,
"  271P/van Houten-Lemmon",56196,4.249690084455191,.3906713240101973,6.856106929884731,35.08845716367335,9.590375352854114,20130705.5449862,"JPL 27",,7.2,14.1,,,,,18.4190262073864,3.26172,.0020369,15.75,5.
"  272P/NEAT",54878,2.437986115808386,.4524496870543607,18.27719687227987,25.96378066865483,111.8584583935031,20130309.7188463,"JPL 28",,15.8,,,,,,9.39548053202916,1.46585,.0011392,5.25,
"  273P/Pons-Gambart",56369,.8101589836385896,.9753243653418344,136.3960312125772,20.19191161075621,320.4311716157664,20121219.6708813,"JPL 11",Y,11.3,14.9,,,,,188.131311537051,.171823,12.694,8.75,5.
"  274P/Tombaugh-Tenagra",56279,2.441842876137918,.440359397458874,15.83811482798264,38.4570715790004,81.36272149674241,20130223.3400325,"JPL 28",,10.4,14.8,,,,,9.11425031266481,1.47971,.00022034,15.75,5.
"  275P/Hermann",53091,1.649060011542994,.7139386994160563,21.57095805601181,173.1390814998016,349.2700663455419,19990219.9817509,"JPL 22",,15.5,19.3,,,,,13.8412154788557,.658457,.00028221,14.75,5.
"  276P/Vorobjov",56652,3.920202307166685,.2764339574021293,14.37242745383019,205.8600472746506,213.7932893731623,20130113.4703591,"JPL 22",,14.0,,,,,,12.6111199572428,2.93919,.0011226,4.5,
"  277P/LINEAR",57647,1.914196906189446,.5037934649921938,16.74833240557595,152.1762708303387,276.3521452616634,20130604.8251161,"JPL 30",,11.8,16.6,,,,,7.57694958901618,.944783,.00051626,19.5,5.
"  278P/McNaught",57149,2.096228184796702,.4334078654447724,6.683591473152417,237.9262616342255,15.49242460292715,20130802.4209048,"JPL 48",,12.7,17.2,,,,,7.11639792263419,1.09131,6.7399E-5,13.5,5.
"  279P/La Sagra",55670,2.148780717874064,.3986144037352069,5.05476850874836,5.967622134175226,346.2647653811271,20091010.4385586,"JPL 23",,17.5,,,,,,6.75408957883702,1.14444,.00018759,4.5,
"  280P/Larsen",54768,2.625190325476296,.4181327320221807,11.77967012151685,104.8337410245009,131.4967467273075,20040510.9735119,"JPL 34",,15.0,,,,,,9.58326513957516,1.64362,.00093026,4.5,
"  281P/MOSS",55414,4.018316620329017,.1735899416775329,4.720989637504819,25.99138379333293,87.1882997896256,20120509.5021448,"JPL 10",,11.3,14.4,,,,,10.7221293258485,3.03444,.019968,10.,5.
"  283P/Spacewatch",55985,2.126631546233853,.4856735263383909,14.46424430875559,21.9833819778434,161.2514243601867,20130406.9775572,"JPL 8",,16.7,,,,,,8.4079140100235,1.13773,.00033527,4.5,
"  284P/McNaught",55837,2.285646846309124,.3777520182291994,11.86723010712748,202.8440330543664,144.3497700033554,20140901.7367678,"JPL 70",,8.8,13.5,,,,,7.04006469804043,1.28266,5.0132E-5,18.25,5.
"  285P/LINEAR",53845,1.710041095878263,.6209463087023019,24.49842022042658,177.2918407163388,186.4400345062973,20031204.6353777,"JPL 23",,16.7,,,,,,9.58223744168143,.708261,.00022718,4.5,
"  286P/Christensen",54477,2.366607720960471,.4252765703429355,17.0460779227286,24.78939492939367,284.0571912301353,20050824.9895013,"JPL 28",,16.4,,,,,,8.35620843519192,1.36097,.00098295,4.5,
"  287P/Christensen",57800,3.05199875362931,.2690855682830409,16.30241060819607,188.9032147685223,139.0469656594007,20141227.5917688,"JPL 34",,4.6,14.8,,,,,8.53266950845587,2.04198,.065098,24.,5.
"  289P/Blanpain",58679,.9589096682577553,.6851211084947294,5.897394919082268,9.847265516657052,68.92462865910687,20191220.9931666,"JPL K192/7",Y,22.0,,,,,,5.31446347534879,.0157254,.00066589,4.5,
"  290P/Jager",55287,2.154497278585269,.6470062083850863,19.06957639358474,180.9212621801651,303.4854561788966,20140314.9483453,"JPL 89",,9.7,13.3,,,,,15.0791383653095,1.17074,.00014363,9.,5.
"  291P/NEAT",54672,2.604849382574201,.428645303320893,5.94712161816483,175.955624323318,241.0128225982238,20040325.2785903,"JPL 57",,5.8,14.7,,,,,9.73471910703975,1.61635,.0002248,24.5,5.
"  292P/Li",54941,2.535115958784445,.5867674810163073,24.31597273848881,318.8487788195421,91.86058341386145,20140206.4352208,"JPL 56",,9.5,13.8,,,,,15.1954375528627,1.59705,.00014039,13.5,5.
"  293P/Spacewatch",56638,2.111744311388979,.4197666117566131,9.065065517672005,41.1521928456609,78.43871167715888,20140110.2886482,"JPL 31",,13.8,16.9,,,,,6.94330316349451,1.13769,5.5892E-5,13.5,5.
"  294P/LINEAR",55453,1.282207362825964,.5986059568547243,18.54176444539968,234.1686465287366,314.338299859456,20080616.6137709,"JPL 32",Y,17.9,,,,,,5.70938352155573,.378776,.00016209,4.5,
"  295P/LINEAR",54367,2.058997042726581,.614793848856608,21.09797231424521,73.37252562118626,7.70356871170423,20020110.6467158,"JPL 8",,13.3,17.4,,,,,12.3581074306076,1.18074,.00078296,13.,5.
"  296P/Garradd",56859,1.83068238759737,.4773490387721845,25.20397999982848,350.0276805775888,263.6764881048696,20140301.2803324,"JPL 46",,12.8,17.2,,,,,6.55556423348787,.819369,5.8544E-5,15.25,5.
"  297P/Beshore",54890,2.408841475140024,.3086061015924718,10.26338969566903,131.8200424556797,98.28508007705238,20080321.0287277,"JPL 35",,6.7,13.8,,,,,6.5032764914201,1.41231,.00030958,20.5,5.
"  298P/Christensen",54341,2.050749261384333,.4124512312570384,8.021636682908646,95.62396841446541,57.11785513368926,20070305.2894136,"JPL 17",,16.1,,,,,,6.52095445926188,1.08154,.0053601,8.25,
"  299P/Catalina-PANSTARRS",56833,3.13963765625848,.2819944664400449,10.47990524990602,323.4999909435139,271.6814984164816,20150223.2449571,"JPL 34",,5.0,13.6,,,,,9.14399140692038,2.13622,.00041734,21.,5.
"  300P/Catalina",54214,.8248188573904301,.6937778881357841,5.696678027215985,222.6664135551155,95.85926941441085,20050728.1427366,"JPL 12",Y,17.6,,,,,,4.42070213670752,.0245303,4.5374E-5,12.25,
"  301P/LINEAR-NEAT",52675,2.346308951540876,.5874237816666159,10.61830488121625,189.4009432476928,355.783207956279,20010130.6861553,"JPL 5",,10.9,16.0,,,,,13.562186501496,1.3495,.001248,16.25,5.
"  302P/Lemmon-PANSTARRS",57381,3.302209693836758,.2283638923013047,6.031157757681832,208.3031559116638,121.7841474428912,20160430.6656889,"JPL 11",,13.0,15.1,,,,,8.85312021928324,2.29381,.00032418,6.75,5.
"  303P/NEAT",54880,2.484534367008052,.5104466367813351,7.065944973263298,356.5515771598983,348.2159582370113,20141006.6535070,"JPL 35",,16.2,,,,,,11.4334068325004,1.47649,.001597,4.5,
"  304P/Ory",55755,1.381386770337784,.5741720812960549,2.755643852509846,329.6596927979386,60.68209606620519,20081019.6909607,"JPL 66",,15.0,,,,,,5.842920040975,.388586,4.5571E-5,15.25,
"  305P/Skiff",55698,1.404132014502971,.6961109774321921,11.51937152271314,144.892345338888,242.0228259070422,20141119.1385076,"JPL 40",,16.4,18.7,,,,,9.93224893903572,.430434,4.0812E-5,4.5,5.
"  306P/LINEAR",53403,1.246936483690815,.5982527242450633,8.364458476453748,.7686711294106036,341.4985456584413,20030813.9629905,"JPL 32",Y,19.4,,,,,,5.4682113188327,.238625,3.0428E-5,4.5,
"  307P/LINEAR",56366,1.888710843667391,.6747433745327486,4.424844787399268,222.1126160655606,158.120857479238,20141220.0935700,"JPL 20",,13.1,16.9,,,,,13.9932046284117,.892134,.00019383,15.75,5.
"  308P/Lagerkvist-Carsenty",54118,4.256202668829835,.3622837173020003,4.840384528986414,333.7018982388273,63.1429770773959,20150515.0578348,"JPL 54",,14.1,,,,,,17.2425062856541,3.26332,.00021169,4.5,
"  309P/LINEAR",55079,1.751050695255133,.6066209573544306,17.66183500506354,50.7765676808489,11.43955310636897,20050927.9348520,"JPL 41",,15.8,,,,,,9.39159710264749,.815564,.00017793,7.75,
"  310P/Hill",54618,2.397064902433246,.4246709600951658,13.1794027277739,31.21174789618312,9.047310724677535,20061018.1863065,"JPL 29",,10.4,15.9,,,,,8.50459130877208,1.4132,.00093468,18.5,5.
"  311P/PANSTARRS",56894,1.936118959806969,.1155581632536371,4.968041003605256,144.2928059076631,279.2893239140268,20140415.9690102,"JPL 29",,18.8,,,,,,3.23893581911389,.950751,3.7873E-5,4.5,
"  312P/NEAT",57971,1.97133446358249,.4301261065680864,19.79185944286617,207.6864568278413,144.8876997731253,20200924.8187916,"JPL 20",,16.9,,,,,,6.43399221541403,.982589,.00019904,7.5,
"  313P/Gibbs",57223,2.391734678398608,.2417115813138122,10.96668691562058,253.5001553581387,106.4955000340118,20140828.4599022,"JPL 22",,16.7,,,,,,5.60178025500039,1.4154,8.1324E-5,4.5,
"  314P/Montani",55855,4.249163344563007,.4159500950074809,3.97658818875879,213.4079051181283,267.7033826809073,20161007.8678721,"JPL 44",,12.6,,,,,,19.624039320854,3.2654,.00029113,5.5,
"  315P/LONEOS",56171,2.429793100702502,.5162832838772287,17.90659551796347,66.94322486906152,69.6005295440514,20161207.4431853,"JPL 23",,10.0,13.7,,,,,11.2583695574837,1.50999,6.6167E-5,12.25,5.
"  316P/LONEOS-Christensen",53833,3.607419001444823,.1665019167158464,9.882899576122895,191.76806241,246.9324673834622,20061107.7629377,"JPL 4",,14.4,,,,,,9.00422164377549,2.62352,.0015013,4.5,
"  317P/WISE",56433,1.241120633384629,.5802367336096209,11.96256602840096,334.7414112496747,275.6928943657105,20150808.4854173,"JPL 17",Y,19.5,21.5,,,,,5.08419910515294,.240649,.00015567,4.5,5.
"  318P/McNaught-Hartley",56030,2.445459197271844,.67524419930809,17.89485253850064,313.1772198940606,35.75431008823115,20151021.0189079,"JPL 29",,9.6,13.9,,,,,20.6639555109742,1.47985,.000858,13.5,5.
"  319P/Catalina-McNaught",56545,1.196984821961382,.6649895893452826,15.07422840374957,203.680886999486,111.366703546384,20150701.9317350,"JPL 34",Y,17.0,,,,,,6.75388579541238,.200114,6.6658E-5,9.,
"  320P/McNaught",55658,.9853603272859196,.6824438904394822,4.893564317653751,.6659741140897921,295.9559793074027,20100221.0825419,"JPL 30",Y,19.6,,,,,,5.46600597685605,.0278604,2.5602E-5,14.25,
"  321P/SOHO",53458,.04692554673356136,.9806622598929796,19.7374973886756,172.4054964658867,165.2697242662736,20041207.8228090,"JPL 4",Y,,,,,,,3.78019005752779,.0859584,.0026929,,
"  322P/SOHO",57179,.0536555610873724,.9786764762641811,12.58923564712983,49.04947677107452,359.5244877541514,20150904.0640544,"JPL 10",Y,19.0,,,,,,3.99155256115544,.0921698,.00043232,10.,
"  323P/SOHO",59256,.0392067345855233,.9848146578805561,5.369934960161294,353.1739956685902,324.2293946858459,20210117.6313405,"JPL K212/4",Y,24.3,,,,,,4.14870294884262,.0221701,.0023992,4.5,
"  324P/La Sagra",55809,2.620682007719281,.1536295705540064,21.40987880599488,59.2493180823633,270.6519182515373,20100624.2972283,"JPL 26",,5.6,15.6,1.600,,0.010,,5.44865074177222,1.67048,9.5755E-5,28.5,5.
"  325P/Yang-Gao",55051,1.296126532667753,.6209634646215445,16.15830886183106,346.9555947376026,259.3038957648595,20090521.7557697,"JPL 29",Y,15.7,,,,,,6.32350248109428,.287792,.0060932,11.75,
"  326P/Hill",56104,2.776728412327888,.3182181958073548,2.470566234442883,278.8337100125729,99.82129262593202,20151021.7866185,"JPL 20",,14.0,16.2,,,,,8.21940156905484,1.77991,.00018822,9.75,5.
"  327P/Van Ness",54921,1.551232251125898,.5639985846989645,36.2820940816616,185.0220986033373,173.9991681577681,20090321.7174656,"JPL 23",,11.9,17.9,,,,,6.71106726639545,.546845,.00010862,23.,5.
